Perturbation_1	Perturbation_2	#overlap	#sample	#True	#Backgroud	#twoPert	#pert1	#pert2	p-value
BRD-K00337317_NU-7441_HCC515_24_h_10_um	BRD-K94176593_TWS119_HCC515_24.0_h_10.0_um	3	288	21	8706	EZH2; KLF4; MYC	EZH2; KLF4; MYC	EZH2; KLF4; MYC	0.004497008
BRD-K00337317_NU-7441_HCC515_24_h_10_um	BRD-K98548675_Parthenolide_AGS_6.0_h_10.0_um	6	257	21	8706	EZH2; KLF4; MYC; CD44; LGR5; NES	EZH2; KLF4; MYC	CD44; LGR5; NES	1.46905E-06
BRD-K00337317_NU-7441_HCC515_24_h_10_um	BRD-K98548675_Parthenolide_LOVO_6.0_h_10.0_um	5	254	21	8706	EZH2; KLF4; MYC; NES; PROM1	EZH2; KLF4; MYC	MYC; NES; PROM1	2.18205E-05
BRD-K00337317_NU-7441_HCC515_24_h_10_um	BRD-K99964838_bosutinib_HCC515_24_h_10_um	5	228	21	8706	EZH2; KLF4; MYC; ABCG2; NES	EZH2; KLF4; MYC	ABCG2; KLF4; MYC; NES	1.17888E-05
BRD-K00337317_NU-7441_HCC515_24_h_10_um	BRD-U51024685_HG-6-64-01_HT29_24_h_3.33_um	4	236	21	8706	EZH2; KLF4; MYC; NES	EZH2; KLF4; MYC	EZH2; MYC; NES	0.000200076
BRD-K00337317_NU-7441_HCC515_24_h_10_um	BRD-U60236422_WH-4-025_HCC515_24_h_3.33_um	5	226	21	8706	EZH2; KLF4; MYC; CD44; PROM1	EZH2; KLF4; MYC	CD44; EZH2; PROM1	1.12088E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K03449891_foretinib_HCC515_24_h_10_um	5	199	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	CD44; EZH2; MYC	5.3906E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K04548931_epirubicin_HA1E_6.0_h_10.0_um	4	220	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	0.000143937
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K04548931_epirubicin_MCF7_24.0_h_10.0_um	5	224	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	1.06522E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K06765193_(E)-2-(1H-Benzoimidazol-2-yl)-3-(5-nitro-furan-2-yl)-acrylonitrile BRD-K06765193_VCAP_24.0_h_10.0_um	5	120	21	8706	BMI1; KLF4; MYC; CD44; LGR5	BMI1; KLF4; MYC	CD44; LGR5; MYC	2.77199E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K06765193_5663823_HEPG2_6.0_h_10.0_um	5	178	21	8706	BMI1; KLF4; MYC; CTNNB1; PROM1	BMI1; KLF4; MYC	BMI1; CTNNB1; PROM1	2.8233E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K08109215_I-BET_HCC515_24_h_3.33_um	4	187	21	8706	BMI1; KLF4; MYC; EZH2	BMI1; KLF4; MYC	EZH2; KLF4; MYC	6.66714E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K08799216_pelitinib_HCC515_24_h_0.37_um	5	209	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	CD44; EZH2; MYC	7.15287E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K08799216_pelitinib_HCC515_24_h_10_um	5	212	21	8706	BMI1; KLF4; MYC; LGR5; PROM1	BMI1; KLF4; MYC	LGR5; MYC; PROM1	7.76448E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K09951645_dabrafenib_HCC515_24_h_0.37_um	6	143	21	8706	BMI1; KLF4; MYC; EZH2; NES; PROM1	BMI1; KLF4; MYC	EZH2; NES; PROM1	2.67132E-08
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K11927976_ER 27319 maleate_HA1E_6.0_h_10.0_um	5	297	21	8706	BMI1; KLF4; MYC; KDM5B; PROM1	BMI1; KLF4; MYC	KDM5B; MYC; PROM1	5.2727E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K11927976_ER 27319 maleate_HCC515_6.0_h_10.0_um	5	303	21	8706	BMI1; KLF4; MYC; KDM5B; PROM1	BMI1; KLF4; MYC	KDM5B; MYC; PROM1	5.89737E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K11927976_ER 27319 maleate_PC3_6.0_h_10.0_um	4	292	21	8706	BMI1; KLF4; MYC; KDM5B	BMI1; KLF4; MYC	KDM5B; KLF4; MYC	0.000536188
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K12502280_TG101348_HCC515_24.0_h_11.1_um	5	308	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	CD44; EZH2; MYC	6.46223E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K12502280_TG101348_HCT116_6.0_h_11.1_um	4	173	21	8706	BMI1; KLF4; MYC; ABCG2	BMI1; KLF4; MYC	ABCG2; KLF4; MYC	4.59686E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K12502280_TG101348_SNUC4_6.0_h_11.1_um	4	190	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	7.19209E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13390322_AT-7519_BT20_3_h_10_um	4	144	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	1.89829E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13390322_AT-7519_HS578T_3_h_0.37_um	4	196	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	8.33762E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13390322_AT-7519_LNCAP_24_h_3.33_um	5	170	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	2.15958E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13390322_AT-7519_LNCAP_3_h_3.33_um	5	186	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; KLF4; MYC; PROM1	3.6452E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13390322_AT-7519_MDAMB231_3_h_1.11_um	4	241	21	8706	BMI1; KLF4; MYC; KDM5B	BMI1; KLF4; MYC	KDM5B; KLF4; MYC	0.000220666
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13566078_BMS-345541_LNCAP_3_h_10_um	4	138	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	1.54394E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K13662825_dinaciclib_HCC515_24_h_0.12_um	6	200	21	8706	BMI1; KLF4; MYC; CD44; EZH2; PROM1	BMI1; KLF4; MYC	CD44; EZH2; PROM1	2.69094E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K17110974_aristolochic acid_HT29_6.0_h_10.0_um	5	161	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; MYC; PROM1	1.57139E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K17349619_HLI 373_CL34_6.0_h_10.0_um	4	215	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	0.000129168
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K17349619_HLI 373_HCT116_6.0_h_10.0_um	4	231	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	0.000180993
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K17349619_HLI 373_HT115_6.0_h_10.0_um	4	212	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	0.000120884
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K19540840_saracatinib_HCC515_24_h_10_um	5	224	21	8706	BMI1; KLF4; MYC; EZH2; NES	BMI1; KLF4; MYC	EZH2; MYC; NES	1.06522E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K19687926_lapatinib_HCC515_24_h_10_um	5	174	21	8706	BMI1; KLF4; MYC; EZH2; NES	BMI1; KLF4; MYC	EZH2; MYC; NES	2.47328E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K19735876_NCGC00182353-01_MCF7_24.0_h_10.0_um	5	189	21	8706	BMI1; KLF4; MYC; LGR5; PROM1	BMI1; KLF4; MYC	KLF4; LGR5; PROM1	3.99972E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K20526256_HG-14-10-04_HCC515_24_h_10_um	6	204	21	8706	BMI1; KLF4; MYC; EZH2; NES; PROM1	BMI1; KLF4; MYC	EZH2; MYC; NES; PROM1	3.07987E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K20526256_HG-14-10-04_HCC515_24_h_3.33_um	5	206	21	8706	BMI1; KLF4; MYC; EZH2; NES	BMI1; KLF4; MYC	EZH2; KLF4; NES	6.58109E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K25433859_maprotilline hcl_MCF7_24.0_h_10.0_um	6	204	21	8706	BMI1; KLF4; MYC; CD44; EZH2; PROM1	BMI1; KLF4; MYC	CD44; EZH2; PROM1	3.07987E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K26838195_AST1306_HCC515_24_h_0.12_um	6	155	21	8706	BMI1; KLF4; MYC; EZH2; PROM1; TWIST1	BMI1; KLF4; MYC	EZH2; KLF4; PROM1; TWIST1	4.6704E-08
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K31342827_GF-109203X_AGS_6.0_h_12.12_um	3	192	21	8706	BMI1; KLF4; MYC	BMI1; KLF4; MYC	BMI1; KLF4; MYC	0.001022347
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K31342827_GF-109203X_HA1E_24.0_h_12.12_um	5	239	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; MYC; PROM1	1.54315E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K31912990_CGP 71683 hydrochloride_HCC515_24.0_h_10.0_um	5	341	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	BMI1; CD44; EZH2	0.000113767
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K34581968_BMS-536924_HCC515_24.0_h_11.1_um	5	242	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	CD44; EZH2; MYC	1.65691E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K34581968_BMS-536924_PL21_6.0_h_11.1_um	4	162	21	8706	BMI1; KLF4; MYC; LGR5	BMI1; KLF4; MYC	KLF4; LGR5; MYC	3.3532E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K36363294_I-BET151_HCC515_24_h_0.37_um	4	164	21	8706	BMI1; KLF4; MYC; EZH2	BMI1; KLF4; MYC	EZH2; KLF4; MYC	3.55708E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K39484304_triptolide_HA1E_6.0_h_10.0_um	5	234	21	8706	BMI1; KLF4; MYC; KDM5B; PROM1	BMI1; KLF4; MYC	KDM5B; MYC; PROM1	1.36769E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K39484304_triptolide_PC3_24.0_h_10.0_um	5	276	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	CD44; EZH2; MYC	3.49146E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K39484304_triptolide_PC3_6.0_h_10.0_um	4	281	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	0.000449552
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K43389675_DAUNORUBICIN_HCC515_24.0_h_10.0_um	5	326	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	BMI1; EZH2; MYC; PROM1	8.86659E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K43389675_DAUNORUBICIN_HCC515_6.0_h_10.0_um	4	253	21	8706	BMI1; KLF4; MYC; KDM5B	BMI1; KLF4; MYC	KDM5B; KLF4; MYC	0.00027671
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K43389675_DAUNORUBICIN_HEPG2_6.0_h_10.0_um	5	231	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	1.27044E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K43389675_DAUNORUBICIN_PC3_6.0_h_10.0_um	5	296	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; KLF4; MYC; PROM1	5.17398E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K49371609_528116.cdx_HA1E_6.0_h_0.09_um	5	317	21	8706	BMI1; KLF4; MYC; KDM5B; PROM1	BMI1; KLF4; MYC	KDM5B; MYC; PROM1	7.5882E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K51290057_Ch 55_HCC515_24.0_h_10.0_um	5	172	21	8706	BMI1; KLF4; MYC; PROM1; TWIST1	BMI1; KLF4; MYC	BMI1; PROM1; TWIST1	2.31208E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K51350053_TOREMIPHENE CITRATE_HA1E_24.0_h_10.0_um	6	138	21	8706	BMI1; KLF4; MYC; CD44; PROM1; TWIST1	BMI1; KLF4; MYC	CD44; PROM1; TWIST1	2.08562E-08
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K53417444_OTSSP167_HT29_24_h_0.37_um	5	176	21	8706	BMI1; KLF4; MYC; CD44; LGR5	BMI1; KLF4; MYC	CD44; LGR5; MYC	2.64356E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K54233340_Dorsomorphin dihydrochloride_HCC515_6.0_h_10.0_um	6	264	21	8706	BMI1; KLF4; MYC; CD44; NOTCH1; PROM1	BMI1; KLF4; MYC	CD44; NOTCH1; PROM1	1.75921E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K54233340_Dorsomorphin dihydrochloride_PC3_6.0_h_10.0_um	5	239	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; KLF4; PROM1	1.54315E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K55187425_ON-01910_HEPG2_24_h_10_um	6	194	21	8706	BMI1; KLF4; MYC; ABCG2; CD34; LGR5	BMI1; KLF4; MYC	ABCG2; CD34; LGR5	2.18571E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K60038276_irbesartan_MCF7_24.0_h_10.0_um	5	166	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; MYC; PROM1	1.87922E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K67844266_MLN4924_SW948_6.0_h_11.1_um	5	170	21	8706	BMI1; KLF4; MYC; LGR5; PROM1	BMI1; KLF4; MYC	LGR5; MYC; PROM1	2.15958E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K68336408_Tyrphostin AG 1478_HCC515_24.0_h_56.78_um	5	282	21	8706	BMI1; KLF4; MYC; CD44; EZH2	BMI1; KLF4; MYC	CD44; EZH2; MYC	3.94121E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K68336408_Tyrphostin AG 1478_HT29_24.0_h_56.78_um	6	379	21	8706	BMI1; KLF4; MYC; CD44; EZH2; LGR5	BMI1; KLF4; MYC	CD44; EZH2; LGR5; MYC	1.91885E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K68336408_Tyrphostin AG 1478_NCIH1836_6.0_h_56.78_um	7	166	21	8706	BMI1; KLF4; MYC; ABCG2; NES; PROM1; SOX2	BMI1; KLF4; MYC	ABCG2; NES; PROM1; SOX2	2.43234E-09
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K68336408_Tyrphostin AG 1478_U937_6.0_h_56.78_um	5	197	21	8706	BMI1; KLF4; MYC; LGR5; PROM1	BMI1; KLF4; MYC	KLF4; LGR5; MYC; PROM1	5.08486E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K69650333_idarubicin hcl_A549_24.0_h_10.0_um	5	174	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	2.47328E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K70578146_dactinomycin_VCAP_6.0_h_10.0_um	5	175	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	2.55726E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K73395020_ARP 101_HCC515_24.0_h_10.0_um	4	408	21	8706	BMI1; KLF4; MYC; EZH2	BMI1; KLF4; MYC	BMI1; EZH2; MYC	0.002406269
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K76401790_JNK-IN-5A_HCC515_24_h_1.11_um	5	147	21	8706	BMI1; KLF4; MYC; CD44; PROM1	BMI1; KLF4; MYC	CD44; MYC; PROM1	9.21233E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K76694128_DCC-2036_HEPG2_24_h_3.33_um	6	184	21	8706	BMI1; KLF4; MYC; CD44; LGR5; PROM1	BMI1; KLF4; MYC	CD44; LGR5; PROM1	1.52159E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K79222491_2-morpholino-9-(thiophen-3-yl)-N-((5-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)methyl)-9H-purin-6-amine_HA1E_6.0_h_10.0_um	5	321	21	8706	BMI1; KLF4; MYC; KDM5B; PROM1	BMI1; KLF4; MYC	KDM5B; MYC; PROM1	8.1367E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K79239947_PF 573228_HCC515_24_h_10_um	6	180	21	8706	BMI1; KLF4; MYC; EZH2; NES; PROM1	BMI1; KLF4; MYC	EZH2; NES; PROM1	1.30868E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K79239947_PF 573228_PC3_24_h_10_um	5	140	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	6.91033E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K80700417_SGI-1776_HCC515_24_h_10_um	5	191	21	8706	BMI1; KLF4; MYC; EZH2; NES	BMI1; KLF4; MYC	EZH2; KLF4; NES	4.25135E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K81651477_Parthenolide_HCT116_6.0_h_20.0_um	5	196	21	8706	BMI1; KLF4; MYC; EPAS1; PROM1	BMI1; KLF4; MYC	EPAS1; MYC; PROM1	4.93738E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K81651477_Parthenolide_SW948_6.0_h_20.0_um	5	199	21	8706	BMI1; KLF4; MYC; LGR5; PROM1	BMI1; KLF4; MYC	LGR5; MYC; PROM1	5.3906E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K82216340_medroxyprogesterone 17-acetate_VCAP_24.0_h_10.0_um	5	198	21	8706	BMI1; KLF4; MYC; EZH2; PROM1	BMI1; KLF4; MYC	EZH2; MYC; PROM1	5.23591E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K87737963_CYT387_MDAMB231_3_h_10_um	4	157	21	8706	BMI1; KLF4; MYC; PROM1	BMI1; KLF4; MYC	KLF4; MYC; PROM1	2.88317E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K88560311_AG-014699 (PF-01367338)_HT115_6.0_h_10.0_um	5	177	21	8706	BMI1; KLF4; MYC; LGR5; PROM1	BMI1; KLF4; MYC	BMI1; LGR5; PROM1	2.73222E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K88573743_A443654_MCF10A_24_h_0.37_um	5	201	21	8706	BMI1; KLF4; MYC; CD44; LGR5	BMI1; KLF4; MYC	CD44; KLF4; LGR5	5.71117E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K92093830_doxorubicin_HA1E_6.0_h_10.0_um	5	239	21	8706	BMI1; KLF4; MYC; EPAS1; PROM1	BMI1; KLF4; MYC	EPAS1; KLF4; MYC; PROM1	1.54315E-05
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K92428232_GSK-461364_HCC515_24_h_10_um	4	204	21	8706	BMI1; KLF4; MYC; EZH2	BMI1; KLF4; MYC	EZH2; KLF4; MYC	0.000100789
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K93725829_ERK inhibitor 11e_HCT116_6.0_h_0.5_um	5	185	21	8706	BMI1; KLF4; MYC; CD34; PROM1	BMI1; KLF4; MYC	CD34; KLF4; MYC; PROM1	3.53289E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K94176593_TWS119_HCC515_24.0_h_10.0_um	4	254	21	8706	BMI1; KLF4; MYC; EZH2	BMI1; KLF4; MYC	EZH2; KLF4; MYC	0.000281828
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K98548675_Parthenolide_AGS_6.0_h_10.0_um	6	189	21	8706	BMI1; KLF4; MYC; CD44; LGR5; NES	BMI1; KLF4; MYC	CD44; LGR5; NES	1.82829E-07
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K98548675_Parthenolide_LOVO_6.0_h_10.0_um	5	189	21	8706	BMI1; KLF4; MYC; NES; PROM1	BMI1; KLF4; MYC	MYC; NES; PROM1	3.99972E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-K99964838_bosutinib_HCC515_24_h_10_um	5	164	21	8706	BMI1; KLF4; MYC; ABCG2; NES	BMI1; KLF4; MYC	ABCG2; KLF4; MYC; NES	1.75066E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-U51024685_HG-6-64-01_HT29_24_h_3.33_um	5	205	21	8706	BMI1; KLF4; MYC; EZH2; NES	BMI1; KLF4; MYC	EZH2; MYC; NES	6.39899E-06
BRD-K02113016_AZD2281 (KU59436)_SNGM_6.0_h_44.4_um	BRD-U60236422_WH-4-025_HCC515_24_h_3.33_um	6	211	21	8706	BMI1; KLF4; MYC; CD44; EZH2; PROM1	BMI1; KLF4; MYC	CD44; EZH2; PROM1	3.8749E-07
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K04548931_epirubicin_HA1E_6.0_h_10.0_um	5	227	21	8706	CD44; EZH2; MYC; KLF4; PROM1	CD44; EZH2; MYC	KLF4; MYC; PROM1	1.14959E-05
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K04548931_epirubicin_MCF7_24.0_h_10.0_um	4	235	21	8706	CD44; EZH2; MYC; PROM1	CD44; EZH2; MYC	EZH2; MYC; PROM1	0.000196141
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K06765193_(E)-2-(1H-Benzoimidazol-2-yl)-3-(5-nitro-furan-2-yl)-acrylonitrile BRD-K06765193_VCAP_24.0_h_10.0_um	4	124	21	8706	CD44; EZH2; MYC; LGR5	CD44; EZH2; MYC	CD44; LGR5; MYC	9.16417E-06
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K06765193_5663823_HEPG2_6.0_h_10.0_um	6	183	21	8706	CD44; EZH2; MYC; BMI1; CTNNB1; PROM1	CD44; EZH2; MYC	BMI1; CTNNB1; PROM1	1.4658E-07
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K08109215_I-BET_HCC515_24_h_3.33_um	4	185	21	8706	CD44; EZH2; MYC; KLF4	CD44; EZH2; MYC	EZH2; KLF4; MYC	6.33403E-05
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K08799216_pelitinib_HCC515_24_h_0.37_um	3	171	21	8706	CD44; EZH2; MYC	CD44; EZH2; MYC	CD44; EZH2; MYC	0.000662251
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K08799216_pelitinib_HCC515_24_h_10_um	5	209	21	8706	CD44; EZH2; MYC; LGR5; PROM1	CD44; EZH2; MYC	LGR5; MYC; PROM1	7.15287E-06
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K09951645_dabrafenib_HCC515_24_h_0.37_um	5	147	21	8706	CD44; EZH2; MYC; NES; PROM1	CD44; EZH2; MYC	EZH2; NES; PROM1	9.21233E-07
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K11927976_ER 27319 maleate_HA1E_6.0_h_10.0_um	5	294	21	8706	CD44; EZH2; MYC; KDM5B; PROM1	CD44; EZH2; MYC	KDM5B; MYC; PROM1	4.98101E-05
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K11927976_ER 27319 maleate_HCC515_6.0_h_10.0_um	5	307	21	8706	CD44; EZH2; MYC; KDM5B; PROM1	CD44; EZH2; MYC	KDM5B; MYC; PROM1	6.34592E-05
BRD-K03449891_foretinib_HCC515_24_h_10_um	BRD-K11927976_ER 27319 maleate_PC3_6.0_h_10.0_um	5	292	21	8706	CD44; EZH2; MYC; KDM5B; KLF4	CD44; EZH2; MYC	KDM5B; KLF4; MYC	4.79387E-05
